NEW OFFICE,EST_ID,NEW TASK ID,NEW ENF TASK,EST_NAME
Kukatpally,APHYD0006198000,30104,70101,"BALAJI RATANLAL,"
Kukatpally,APHYD0009277000,30105,70101,"KEYS HIGH SCHOOL FOR GIRLS,"
Kukatpally,APHYD0053871000,30201,70101,URVASI RESIDENCY
Kukatpally,APHYD0061270000,30202,70101,APEX CHROMATOGRAPHY PVT LTD
Kukatpally,APHYD1004910000,30203,70101,SPHERE SOFT SOLUTIONS INDIA PRIVATE LIMITED
Kukatpally,APHYD1176557000,30203,70101,AMIS ENGINEERS
Kukatpally,APHYD1552044000,30202,70101,REGENCY
Kukatpally,APHYD1561365000,30201,70101,SANGEETA DOSHI
Kukatpally,APHYD1710679000,30105,70101,BECTRAN IT SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD1724265000,30104,70101,FIRST CARE INDIA PRIVATE LIMITED
Kukatpally,APHYD1819056000,30103,70101,A H L LOGISTICS
Kukatpally,APHYD2239334000,30102,70101,SECUNDERABAD MEDICARE PRIVATE LIMITED
Kukatpally,APHYD2616471000,30101,70101,C PROMPT SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD2664910000,30101,70101,HORNBACK EMOBILITY PRIVATE LIMITED
Kukatpally,APHYD2940271000,30102,70101,CUT AND SEW BESPOKE LLP
Kukatpally,APHYD0012803000,30103,70101,"BHARAT METAL WORKS,"
Kukatpally,APHYD0024073000,30104,70101,VOLTAS LTD.
Kukatpally,APHYD0030608000,30105,70101,R K - SONS
Kukatpally,APHYD0052059000,30201,70101,AMIT INDUSTRIES
Kukatpally,APHYD0063762000,30202,70101,DHII HEALTH TECH (P) LIMITED
Kukatpally,APHYD0064030000,30203,70101,ENARAYAN ELEX INDIA PRIVATE LIMITED
Kukatpally,APHYD1456212000,30203,70101,BHARAT TUBES CORPORATION
Kukatpally,APHYD1615300000,30202,70101,ALIMAK GROUP INDIA PRIVATE LIMITED
Kukatpally,APHYD1957919000,30201,70101,FIRSTRATE INFOTECH PRIVATE LIMITED
Kukatpally,APHYD2084044000,30105,70101,AASHRAYAM
Kukatpally,APHYD2273715000,30104,70101,SD WOT
Kukatpally,APHYD2313746000,30103,70101,SRI SAI RAM ENTERPRISES
Kukatpally,APHYD2588279000,30102,70101,AMPLIFAI PERFORMANCE MANAGEMENT PRIVATE LIMITED
Kukatpally,APHYD2600564000,30101,70101,BLUE OCEAN STRATEGIC FINANCIAL CONSULTANTS LLP
Kukatpally,APHYD2682038000,30101,70101,DECCANSOFT SOFTWARE SERVICES PRIVATE LIMITED
Kukatpally,APHYD0022148000,30102,70101,LEO PACKERS AND MOVERS INDIA (P) LTD
Kukatpally,APHYD0042265000,30103,70101,IQUEST ENTERPRISES PRIVATE LIMITED
Kukatpally,APHYD0053972000,30104,70101,R.S.TEXTILES
Kukatpally,APHYD0056099000,30105,70101,MAHBUB COLLEGE
Kukatpally,APHYD0082393000,30201,70101,TRISHA TRENDS PRIVATE LIMITED
Kukatpally,APHYD1046639000,30202,70101,SRI KARTIKEYA MANPOWER AGENCIES
Kukatpally,APHYD1462589000,30203,70101,SRI ASHOKA MARKETING SERVICES
Kukatpally,APHYD1558955000,30203,70101,COMPUTER TASK INFORMATION TECHNOLOGY SERVICES PRIVATE LIMITED
Kukatpally,APHYD1576691000,30202,70101,SRI GANESH TEMPLE
Kukatpally,APHYD2604581000,30201,70101,FINCOVI SERVICES INDIA PRIVATE LIMITED
Kukatpally,APHYD0011407000,30105,70101,"CENTENORY U.P. SCHOOL,"
Kukatpally,APHYD0014173000,30104,70101,"GENERAL BATTERIES PVT.LTD.,"
Kukatpally,APHYD0061968000,30103,70101,KATHIAWAR STORES
Kukatpally,APHYD0064264000,30102,70101,SURANA SOLAR LIMITED
Kukatpally,APHYD0073620000,30101,70101,UNIVERSAL SALES CORPORATION
Kukatpally,APHYD0082147000,30101,70101,MATRIX PHARMA-CHEM(INDIA) PRIVATE LIMITED
Kukatpally,APHYD1539170000,30102,70101,ADYA WIFI METERING PRIVATE LIMITED
Kukatpally,APHYD1590677000,30103,70101,DEEKAY ELECTRICALS
Kukatpally,APHYD1772066000,30104,70101,VERVE MOBILE PRIVATE LIMITED
Kukatpally,APHYD1859878000,30105,70101,CERTARA SOFTWARE INDIA PRIVATE LIMITED
Kukatpally,APHYD2211244000,30201,70101,BBMT SERVICES INDIA PRIVATE LIMITED
Kukatpally,APHYD2635832000,30202,70101,BLUELINE FREIGHT FORWARDERS
Kukatpally,APHYD2671001000,30203,70101,AVN CO
Kukatpally,APHYD2789581000,30203,70101,ANFAAL AHMED ALI SAARI
Kukatpally,APHYD3341018000,30202,70101,ANANTAM JEWELS PRIVATE LIMITED
Kukatpally,APHYD0017927000,30201,70101,TIVOLI EXTREME
Kukatpally,APHYD0018040000,30105,70101,"KAMAT HOTEL,"
Kukatpally,APHYD0047552000,30104,70101,VIJAY TRAVELS
Kukatpally,APHYD0059963000,30103,70101,BENVIA SOFTWARE (I) PVT LTD
Kukatpally,APHYD0072498000,30102,70101,LCGC BIOANALYTIC SOLUTIONS LLP
Kukatpally,APHYD0073768000,30101,70101,SAGA ENVIRO PVT LTD
Kukatpally,APHYD1358124000,30101,70101,ALCADE ENGINEERS PRIVATE LIMITED
Kukatpally,APHYD1421344000,30102,70101,AKURATE MANAGEMENT SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD1624927000,30103,70101,NITIH INFOTECH PVT LTD
Kukatpally,APHYD1634859000,30104,70101,JAYA EDUCATIONAL AND RESEARCH SOCIETY
Kukatpally,APHYD1725934000,30105,70101,TRINITY INFRAVENTURES LIMITED
Kukatpally,APHYD1757139000,30201,70101,MOHAMMADIYA TRAVELS (PROP) MOHAMMAD WALI
Kukatpally,APHYD1997544000,30202,70101,MODI REALTY MALLAPUR LLP
Kukatpally,APHYD0009280000,30203,70101,"WESLEYS GIRLS HIGH SCHOOL,"
Kukatpally,APHYD0009285000,30203,70101,ST.PHILOMENA HIGH SCHOOL
Kukatpally,APHYD0016337000,30202,70101,DECCAN CLUB
Kukatpally,APHYD0022035000,30201,70101,ST.ANNS KINDERGARTEN
Kukatpally,APHYD0027333000,30105,70101,HEALING TOUCH HOSPITAL P LTD
Kukatpally,APHYD0032378000,30104,70101,NN COMBINED ENGINEERING AGENCIES PVT LTD
Kukatpally,APHYD0042241000,30103,70101,ANAND SHEEL HYDRALICS
Kukatpally,APHYD0063850000,30102,70101,BOLTON SCHOOL
Kukatpally,APHYD0073953000,30101,70101,SHELADIA INFRASTRUCTURE INTERNATIONAL CONSULTANTS (I) PVT LTD
Kukatpally,APHYD1087882000,30101,70101,SHWETA MOBILES & COMPUTERS
Kukatpally,APHYD1602000000,30102,70101,UNIAGRO EXPORTS COMPANY LLP
Kukatpally,APHYD1763535000,30103,70101,E.V.R.ENGINEERING SYSTEMS PRIVATE LIMITED
Kukatpally,APHYD1766420000,30104,70101,PHARMA PLUS
Kukatpally,APHYD1893719000,30105,70101,ERE INSURTECH INDIA PRIVATE LIMITED
Kukatpally,APHYD1957003000,30201,70101,GV RESEARCH CENTERS PRIVATE LIMITED
Kukatpally,APHYD2088691000,30202,70101,MJ INTELLIGENT SECURITY SOLUTIONS
Kukatpally,APHYD2119498000,30203,70101,DEENADAYAL SAMUEL DASARI
Kukatpally,APHYD2715427000,30203,70101,TUBO FOOD PACKAGING INDUSTRIES PRIVATE LIMITED
Kukatpally,APHYD2775133000,30202,70101,COASTAL CHEMICAL COMPANY PRIVATE LIMITED
Kukatpally,APHYD2847406000,30201,70101,M N H & CO
Kukatpally,APHYD0003239000,30105,70101,RAJKAMAL TRANSPORT
Kukatpally,APHYD0004265000,30104,70101,MADURA COATS LTD
Kukatpally,APHYD0035686000,30103,70101,SREE RAMANA PROCESS
Kukatpally,APHYD0039139000,30102,70101,INDUSTRIAL FILLINS STATION
Kukatpally,APHYD0061349000,30101,70101,GLOBAL HOSPITALITY SERVICES (TIMESQUARE HOTEL)
Kukatpally,APHYD0061774000,30101,70101,SEEMA SECURITY FORCE
Kukatpally,APHYD0064286000,30102,70101,WEATHERSTONE BUILDING BLOCKS PVT.LTD.
Kukatpally,APHYD0073351000,30103,70101,ARYA VYSYA ABHYUDAYA SANGAM
Kukatpally,APHYD0073767000,30104,70101,JUPITER COMMERCIAL PRODUCTS
Kukatpally,APHYD1589710000,30105,70101,APPCLOUD SOFTWARE SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD1716589000,30201,70101,SHREE AGENCIES
Kukatpally,APHYD2385805000,30202,70101,TIGER 4 SECURITY AND FACILITIES INDIA PRIVATE LIMITED
Kukatpally,APHYD2389017000,30203,70101,SAMBERRY EXOTICS PRIVATE LIMITED
Kukatpally,APHYD2427981000,30203,70101,BHAGYA COMPUTER SERVICES
Kukatpally,APHYD2621862000,30202,70101,POWER ELECTRICALS
Kukatpally,APHYD2681337000,30201,70101,GRISLEY COOLING INDUSTRIES
Kukatpally,APHYD2705244000,30105,70101,ISMILE SOTRES
Kukatpally,APHYD2941538000,30104,70101,EXELO TECHNOLOGIES
Kukatpally,APHYD0003708000,30103,70101,TWIN CITY GAS COMPANY
Kukatpally,APHYD0007404000,30102,70101,THE CHURCH OF SOUTH INDIA TRUST ASSOCIATION
Kukatpally,APHYD0011645000,30101,70101,"BHOORATNAM - CO.,"
Kukatpally,APHYD0029191000,30101,70101,COROMANDAL STAMPINGS - STONES LTD
Kukatpally,APHYD0037361000,30102,70101,"AHUJA ENGINEERING SERVICES PVT., LTD.,"
Kukatpally,APHYD0037700000,30103,70101,"BISON CANTEEN,"
Kukatpally,APHYD0063220000,30104,70101,SHWETA COMPUTER BAZAR
Kukatpally,APHYD0072816000,30105,70101,NOBLE ELECTRICAL WORKS
Kukatpally,APHYD0073831000,30201,70101,GURPREET GUESTLINE SERVICES
Kukatpally,APHYD1001925000,30202,70101,IBRAIN HEALTHCARE PRIVATE LIMITED
Kukatpally,APHYD1080446000,30203,70101,SRI NAVODAYA INSTITUTE OFMEDICAL SCIENCES PRIVATE LIMITED
Kukatpally,APHYD1307547000,30203,70101,KOTHA YELLAIAH MEMORIAL EDUCATIONAL SOCIETY
Kukatpally,APHYD1536853000,30202,70101,BAJRANGLAL SHARMA
Kukatpally,APHYD1678091000,30201,70101,VISHAL BAZAR INC
Kukatpally,APHYD1826916000,30105,70101,GUSSMANN SOFTWARE TECHNOLOGIES PRIVATE LIMITED
Kukatpally,APHYD2243183000,30104,70101,RITZ SPINNING MILLS PRIVATE LIMITED
Kukatpally,APHYD2281931000,30103,70101,RAJKAMAL TRANSPORT AGENCY
Kukatpally,APHYD2364363000,30102,70101,FEBA TECHNOLOGIES PRIVATE LIMITED
Kukatpally,APHYD2908047000,30101,70101,MALYADRI MUVVA
Kukatpally,APHYD0004218000,30101,70101,"HINDUSTAN DEALERS LTD.,"
Kukatpally,APHYD0026052000,30102,70101,"A.P.SOCIAL SERVICE SOCIETY,"
Kukatpally,APHYD0031048000,30103,70101,"VISHAL GAS SERVICES,"
Kukatpally,APHYD0032680000,30104,70101,KIRAN AUTOHUB LLP
Kukatpally,APHYD0053708000,30105,70101,SABOO MARKETING AND SERVICES P LTD
Kukatpally,APHYD0059769000,30201,70101,RAJ LAXMI GRIHA NIRMAN (P) LTD
Kukatpally,APHYD0063782000,30202,70101,C.S.I. INSTITUTE OF TECHNOLOGY
Kukatpally,APHYD0072218000,30203,70101,"CRESCENT ROADWAYS PVT LTD,"
Kukatpally,APHYD0073972000,30203,70101,KARNATAKA METAL COMPANY
Kukatpally,APHYD1014314000,30202,70101,CREATIONS PREMIUM PRODUCTS
Kukatpally,APHYD1438948000,30201,70101,J & J PHARMA
Kukatpally,APHYD1547170000,30105,70101,SHELADIA ASSOCIATES INC
Kukatpally,APHYD1552062000,30104,70101,ROYALEX
Kukatpally,APHYD1585367000,30103,70101,SILVER OAK VILLAS LLP
Kukatpally,APHYD1656320000,30102,70101,PACIFIC BEARINGS PVT LTD
Kukatpally,APHYD1686919000,30101,70101,NEW FORCE SECURITY & FACILITY SERVICES (NFSFS)
Kukatpally,APHYD1845861000,30101,70101,UPADRASTA DAIRY SPECIALITIES LIMITED
Kukatpally,APHYD2011784000,30102,70101,TIRUMALA SALES CORPORATION
Kukatpally,APHYD2189301000,30103,70101,SAI BABA MANPOWER SERVICES
Kukatpally,APHYD2322786000,30104,70101,COMINT SYSTEMS AND SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD2417961000,30105,70101,SRI SAI VENKATAGOWRI CHILD CARE PRIVATE LIMITED
Kukatpally,APHYD2624836000,30201,70101,LONESTAR GLASS AND ALUMINIUM LLP
Kukatpally,APHYD2782467000,30202,70101,SHRUTHIKESH INDUSTRIES PRIVATE LIMITED
Kukatpally,APHYD2825604000,30203,70101,R K S FACILITIES SERVICES PRIVATE LIMITED
Kukatpally,APHYD2898086000,30203,70101,PJE JEWELS PRIVATE LIMITED
Kukatpally,APHYD3215924000,30202,70101,MODI HOUSING PRIVATE LIMITED
Kukatpally,APHYD0011408000,30201,70101,"MEHBOOB COLLEGE - HIGH SCHOOL,"
Kukatpally,APHYD0022408000,30105,70101,PANCHAJANYA TEXTILES
Kukatpally,APHYD0025135000,30104,70101,TELANGANA STATE SOCIETY FOR TRAINING AND EMPLOYMENT PROMOTION
Kukatpally,APHYD0025424000,30103,70101,"AMBASSDOR HOTEL,"
Kukatpally,APHYD0029150000,30102,70101,SURYAVAMSHI SPINNING MILLS
Kukatpally,APHYD0032595000,30101,70101,GAUTAMIPOWER LTD
Kukatpally,APHYD0059861000,30101,70101,TCI INDIA LTD
Kukatpally,APHYD0063323000,30102,70101,SARVOTHAM CARE
Kukatpally,APHYD0081131000,30103,70101,VISTA HOMES
Kukatpally,APHYD1358498000,30104,70101,S R ENGINEERS
Kukatpally,APHYD1525899000,30105,70101,ZENTACT SYSTEMS
Kukatpally,APHYD1632123000,30201,70101,TAS APPARELS
Kukatpally,APHYD1636309000,30202,70101,REX AUTOMOBILES
Kukatpally,APHYD1731407000,30203,70101,AMAR PETROL SUPPLIES
Kukatpally,APHYD1885993000,30203,70101,OM INTERNATIONAL
Kukatpally,APHYD2495784000,30202,70101,BCR ENTERPRISES
Kukatpally,APHYD2639434000,30201,70101,YOURS MANAGEMENT SERVICES
Kukatpally,APHYD2708964000,30105,70101,AARVEX INFOTECH PRIVATE LIMITED
Kukatpally,APHYD0002649000,30104,70101,"DECCAN ENGINEERING REFRIGERATION  - CO.,"
Kukatpally,APHYD0006394000,30103,70101,MADHAV NURSING HOME
Kukatpally,APHYD0025380000,30102,70101,"SAPTAVANDANA CHITS - FINANCES (P) LIMITED,"
Kukatpally,APHYD0039132000,30101,70101,KESORAM SUNDERLAL FATEPURIA
Kukatpally,APHYD0042255000,30101,70101,COMPAGE COMPUTERS PVT LTD
Kukatpally,APHYD0042709000,30102,70101,POKARNA FASHIONS LTD
Kukatpally,APHYD0042917000,30103,70101,BIO-TECH PEST CONTROL INDIA PVT LTD
Kukatpally,APHYD0043078000,30104,70101,DECCAN AUTOMOBILES LTD
Kukatpally,APHYD0044377000,30105,70101,QUEST MEDICAL S/W SOLUTIONS TRANSCRIBERS P LTD
Kukatpally,APHYD0051413000,30201,70101,FABRIKARE PRIVATE LIMITED
Kukatpally,APHYD0052299000,30202,70101,GVK POWER - INFRASTRUCTURE LTD.
Kukatpally,APHYD0059964000,30203,70101,WINDSON POWER - CONTROL SYSTEMS P LTD
Kukatpally,APHYD0059975000,30203,70101,INSTANCY SOFTWARE INDIA P LTD R-D INDIA CENTRE
Kukatpally,APHYD0063221000,30202,70101,SHWETA COMPUTERS & PERIPHERALS
Kukatpally,APHYD0073353000,30201,70101,BOMBAY TOOLS SUPPLYING AGENCY (P) LTD
Kukatpally,APHYD0073651000,30105,70101,DECCAN SOFT SOFTWARE SERVICES
Kukatpally,APHYD1043130000,30104,70101,R S ENTERPRISES
Kukatpally,APHYD1158847000,30103,70101,IHM VALVES PRIVATE LIMITED
Kukatpally,APHYD1392837000,30102,70101,NILGIRI ESTATES
Kukatpally,APHYD1416383000,30101,70101,PRAKASH VEMAVARAPU
Kukatpally,APHYD1531716000,30101,70101,ANDHRA SPARES COMPANY
Kukatpally,APHYD1536163000,30102,70101,PRATHISTA ENTERPRISES
Kukatpally,APHYD1586745000,30103,70101,TUBE CORPORATION
Kukatpally,APHYD1588552000,30104,70101,SAPHIRE SCIENTIFIC COMPANY
Kukatpally,APHYD1701019000,30105,70101,SNEHA FILLING STATION
Kukatpally,APHYD1714549000,30201,70101,VIINCO INFRATECH
Kukatpally,APHYD2357922000,30202,70101,LORAM RAIL MAINTENANCE INDIA PRIVATE LIMITED
Kukatpally,APHYD2367374000,30203,70101,ROHAN ELECTRICALS
Kukatpally,APHYD2851037000,30203,70101,HIKAE BUILDINGS SUPPLIERS PRIVATE LIMITED
Kukatpally,APHYD2964640000,30202,70101,TSK FOODS AND BEVERAGES
Kukatpally,APHYD2986622000,30201,70101,THEA LIGHT WORKS
Kukatpally,APHYD3117588000,30105,70101,KEYSTONE PROJECTS
Kukatpally,APHYD0001267000,30104,70101,"SIMPSON - CO LTD,"
Kukatpally,APHYD0002930000,30103,70101,HIND ELECTRONICS
Kukatpally,APHYD0021987000,30102,70101,"JUNIOR COLLEGE,"
Kukatpally,APHYD0028138000,30101,70101,"ECC TRADING (P) LTD,"
Kukatpally,APHYD0029175000,30101,70101,"SURYA TOWER FLAT OWNERS WELFARE SOCIETY,"
Kukatpally,APHYD0032533000,30102,70101,"TIVOLI DELUX MINI,"
Kukatpally,APHYD0037648000,30103,70101,BILIGIRI HOTELS
Kukatpally,APHYD0039135000,30104,70101,HIPPO CAMPUS SERVICE STATION
Kukatpally,APHYD0056340000,30105,70101,WIZCOM TECHNOLOGIES PVT LTD
Kukatpally,APHYD0063706000,30201,70101,POKARNA MARKETING LIMITED
Kukatpally,APHYD0064829000,30202,70101,TIVOLI TALKIES
Kukatpally,APHYD0072056000,30203,70101,RAYALASEEMA APSRTC RETIRED EMPLOYEES WELFARE SOCIETY
Kukatpally,APHYD0073149000,30203,70101,HINDUSTAN PETROLEUM CORPORATION LIMITED-CONTRACT EMPLOYEES
Kukatpally,APHYD0082009000,30202,70101,KUMARVELU BROTHERS
Kukatpally,APHYD1046706000,30201,70101,MODULAR PLUS
Kukatpally,APHYD1419256000,30105,70101,WORLD FIRST
Kukatpally,APHYD1447298000,30104,70101,VIBRANT SERVICECORP PRIVATE LIMITED
Kukatpally,APHYD1471093000,30103,70101,EASYWAY TECHNOLOGIES PRIVATE LIMITED
Kukatpally,APHYD1565965000,30102,70101,SREE RAMA SALES INDIA PRIVATE LIMITED
Kukatpally,APHYD1608707000,30101,70101,SUNIL GULABSINH VED
Kukatpally,APHYD1887896000,30101,70101,SIXSIGMA DATA SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD1942667000,30102,70101,GEETHA ENTERPRISES
Kukatpally,APHYD1989910000,30103,70101,ABHIJIT POWER
Kukatpally,APHYD2009997000,30104,70101,SRI RAMANJANEYA FACILITY SERVICES
Kukatpally,APHYD2078503000,30105,70101,MAHAVIR ENTERPRISES
Kukatpally,APHYD2230557000,30201,70101,INTELLICA LOGIC PRIVATE LIMITED
Kukatpally,APHYD2397498000,30202,70101,S SQUARE ASSOCIATES
Kukatpally,APHYD2762880000,30203,70101,CSTOREIQ INDIA PRIVATE LIMITED
Kukatpally,APHYD2778577000,30203,70101,ANJUMAN -E- QUTBI
Kukatpally,APHYD3385565000,30202,70101,VIBRANT VEHICLES PRIVATE LIMITED
Kukatpally,APHYD3419361000,30201,70101,VISHAL DISTRIBUTORS
Kukatpally,APHYD0002488000,30105,70101,"UNITED AGRO ENGG (P) LTD.,"
Kukatpally,APHYD0005021000,30104,70101,"RAMSINGH AGARWAL - CO.,"
Kukatpally,APHYD0006327000,30103,70101,SECUNDERABAD ENGINEERING COPORATION
Kukatpally,APHYD0028960000,30102,70101,"N.T.P.C.,  (DL 4070)"
Kukatpally,APHYD0030781000,30101,70101,DIGNITY ELECTRONICS
Kukatpally,APHYD0037362000,30101,70101,"ANDROMEDA ENERGY TECHNOLOGIES PVT, LTD.,"
Kukatpally,APHYD0047646000,30102,70101,PEAREWASH LANDROMAT P LTD
Kukatpally,APHYD0053728000,30103,70101,COUTH INFOTECH (P)LTD
Kukatpally,APHYD0061247000,30104,70101,"P SIVA PRASAD,CATERER"
Kukatpally,APHYD0072385000,30105,70101,GOWRA ENGINEERING TECHNOLOGIES PVT LTD
Kukatpally,APHYD0081002000,30201,70101,KEYS JUNIOR COLLEGE FOR GIRLS
Kukatpally,APHYD0082498000,30202,70101,CREATIONS GIFT GALORE
Kukatpally,APHYD1179413000,30203,70101,SHREY AUTOMOTIVES HYDERABAD PRIVATE LIMITED
Kukatpally,APHYD1305245000,30203,70101,CAPTURE INVESTIGATION & PROTECTION FORCE INDIA PRIVATE LIMITED
Kukatpally,APHYD1317662000,30202,70101,ORION FURNISHINGS PRIVATE LIMITED
Kukatpally,APHYD1476900000,30201,70101,ADILA IT CONSULTANCY SERVICES PRIVATE LIMITED
Kukatpally,APHYD1575709000,30105,70101,P S ENGINEERS
Kukatpally,APHYD1625051000,30104,70101,DRISTI ASSOCIATES
Kukatpally,APHYD1678013000,30103,70101,NORM SOFTWARE SOLUTIONS
Kukatpally,APHYD1686398000,30102,70101,DR SAXENA INTEGRATIVE MEDICINE PRIVATE LIMITED
Kukatpally,APHYD1755693000,30101,70101,MODI REALTY (MIRYALAGUDA) LLP
Kukatpally,APHYD1830397000,30101,70101,RAJ MARKETING
Kukatpally,APHYD1947118000,30102,70101,S V ELECTRONICS
Kukatpally,APHYD2051792000,30103,70101,CUSTOMER DYNAMICS INDIA PRIVATE LIMITED
Kukatpally,APHYD2070677000,30104,70101,GMS ASSOCIATES
Kukatpally,APHYD2107312000,30105,70101,SG SNACK FOOD PRIVATE LIMITED
Kukatpally,APHYD2202743000,30201,70101,SAMVAAD INFOTECH PRIVATE LIMITED
Kukatpally,APHYD2310642000,30202,70101,JEETMAL GOUTAM BETALA
Kukatpally,APHYD2500750000,30203,70101,REGOLOGY INDIA PRIVATE LIMITED
Kukatpally,APHYD2527802000,30203,70101,LCGC CRITICAL ENVIRONMENTAL SOLUTIONS LLP
Kukatpally,APHYD2570585000,30202,70101,FULLFILL & FILE TAX AND COMPLIANCE SERVICES PRIVATE LIMITED
Kukatpally,APHYD2728192000,30201,70101,MODI REALITY GENOME VALLEY LLP
Kukatpally,APHYD2730118000,30105,70101,SREE SAI BALAJI INFRA SERVICES
Kukatpally,APHYD2813263000,30104,70101,CAKE NATION PRIVATE LIMITED
Kukatpally,APHYD2984274000,30103,70101,CYSTRON PHARMA PRIVATE LIMITED
Kukatpally,APHYD3146448000,30102,70101,VAANARA TECHNOLOGIES PRIVATE LIMITED
Kukatpally,APHYD3262771000,30101,70101,SRIVARI VIDYA AROGYA ANNAPURNA TRUST
Kukatpally,APHYD3381913000,30101,70101,CRUST CORPORATE SERVICES PRIVATE LIMITED
Kukatpally,APHYD0001021000,30102,70101,GARDEN RESTARENT
Kukatpally,APHYD0003029000,30103,70101,GOLDEN BAKERY
Kukatpally,APHYD0005508000,30104,70101,"HOTEL PARKLANE (P) LIMITED,"
Kukatpally,APHYD0009240000,30105,70101,ST. ANTHONY SCHOOL
Kukatpally,APHYD001804000A,30201,70101,KAMAT LINGAPUR HOTEL
Kukatpally,APHYD0025279000,30202,70101,K.E.M DRILLS [P]LTD
Kukatpally,APHYD0025287000,30203,70101,MAMTA HIGH SCHOOL
Kukatpally,APHYD0026079000,30203,70101,REPROGRAPHIC AND PRINTING SERVICES
Kukatpally,APHYD0035649000,30202,70101,REGAL SPORTS - PLAY GROUND EQUIPMENT MFG. CO.
Kukatpally,APHYD0035650000,30201,70101,IDEAL PLACEMENT - CONSULTANTS PVT. LTD.
Kukatpally,APHYD0035654000,30105,70101,SEAGULL SHIPPING SERVICES
Kukatpally,APHYD0042040000,30104,70101,GOLDEN DRAGON CHINESE RESTAURANT - BAR
Kukatpally,APHYD0047814000,30103,70101,HOTEL ANNANPOORA RESIDENCY
Kukatpally,APHYD0051072000,30102,70101,SUNSCAPE PAVING SYSTEMS
Kukatpally,APHYD0052107000,30101,70101,FIBERMITE COMPOSITES LIMITED
Kukatpally,APHYD0052496000,30101,70101,CRUSTAM PRODUCTS P LTD
Kukatpally,APHYD0053731000,30102,70101,"M SURESH KUMAR, CONTRACTOR"
Kukatpally,APHYD0072611000,30103,70101,GATI INFRASTRUCTURE BHASMEY POWER PVT LTD
Kukatpally,APHYD0072688000,30104,70101,GGV MANAGERIAL SERVICE PRIVATE LIMITED
Kukatpally,APHYD0081353000,30105,70101, GLOBAL TECHNOLOGIES
Kukatpally,APHYD0081547000,30201,70101,INNOVISION SECURITY SERVICES
Kukatpally,APHYD0081829000,30202,70101, A. S. TRANSPORT
Kukatpally,APHYD0082413000,30203,70101,SECUNDERABAD WOMEN`S HOSPITAL
Kukatpally,APHYD0082468000,30203,70101, K.N. CORPORATION
Kukatpally,APHYD1044503000,30202,70101,MYRTLE BUSINESS SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD1407118000,30201,70101,GOWRA VENTURES PRIVATE LIMITED
Kukatpally,APHYD1427697000,30105,70101,POWER WELFARE SOCIETY
Kukatpally,APHYD1479636000,30104,70101,MD BASHEER
Kukatpally,APHYD1521860000,30103,70101,APEX ENGINEERS (INDIA) PRIVATE LIMITED
Kukatpally,APHYD1646403000,30102,70101,UJALA SANITATION SOCIAL SERVICE DEVELOPMENT
Kukatpally,APHYD1714310000,30101,70101,E V RAJAIAH & SONS
Kukatpally,APHYD1741756000,30101,70101,MODI CONSULTANCY SERVICES
Kukatpally,APHYD1772126000,30102,70101,S T THOMAS S P G TAMIL CHURCH
Kukatpally,APHYD1910935000,30103,70101,KUNAL PHARMA DISTRIBUTORS PRIVATE LIMITED
Kukatpally,APHYD2063937000,30104,70101,LUDHANI ESTATES PVT LTD
Kukatpally,APHYD2101211000,30105,70101,VALIOSO ADVISORY SERVICES PRIVATE LIMITED
Kukatpally,APHYD2231074000,30201,70101,OBEL COMPUTERS PRIVATE LIMITED
Kukatpally,APHYD2374167000,30202,70101,SUNCORP IT SOLUTIONS PRIVATE LIMITED
Kukatpally,APHYD2422567000,30203,70101,EASTERN INFRA PROJECTS
Kukatpally,APHYD2792432000,30203,70101,TACKLEPRIME INDIA PRIVATE LIMITED
Kukatpally,APHYD3287807000,30202,70101,The One Associates
Kukatpally,APHYD0019869000,30201,70101,"NAVODAYA LODGE,"
Kukatpally,APHYD0026065000,30105,70101,MID HOE HOTELS P LTD
Kukatpally,APHYD0027433000,30104,70101,ST MARKS PUBLIC SCHOOL
Kukatpally,APHYD0028166000,30103,70101,"GOWRA PETROCHEM PVT,LTD."
Kukatpally,APHYD0032799000,30102,70101,WESLEY BOYS HIGH SCHOOL
Kukatpally,APHYD0038502000,30101,70101,CAUVERY IRON -STEEL (INDIA)LTD
Kukatpally,APHYD0042029000,30101,70101,MOUNT PARADISE BAR AND RESTAURANT
Kukatpally,APHYD0042843000,30102,70101,MANO INFOWAYS PVT LTD
Kukatpally,APHYD0042883000,30103,70101,SUN GENTECH PVT LTD
Kukatpally,APHYD0043927000,30104,70101,SARVOTHAM REMIDIES
Kukatpally,APHYD0051345000,30105,70101,SUPER AGRI SEEDS P.LTD
Kukatpally,APHYD0052020000,30201,70101,HOTEL RAJCOMFORTINNS 1-7-54/B S D ROAD
Kukatpally,APHYD0056274000,30202,70101,ESTELLE INDIA PVT LTD
Kukatpally,APHYD0063486000,30203,70101,PREMIER PLASTIC INDUSTRIES
Kukatpally,APHYD0064318000,30203,70101,STANDARD ENGINEERING CO
